recordid,hoursstudied,attendance,parentalinvolvement,accesstoresources,extracurricularactivities,sleephours,previousscores,motivationlevel,internetaccess,tutoringsessions,familyincome,teacherquality,schooltype,peerinfluence,physicalactivity,learningdisabilities,parentaleducationlevel,distancefromhome,gender,examscore,hoursstudiedminmax,hoursstudiedz,attendanceminmax,attendancez,sleephoursminmax,sleephoursz,previousscoresminmax,previousscoresz,tutoringsessionsminmax,tutoringsessionsz,physicalactivityminmax,physicalactivityz,examscoreminmax,examscorez
2734,15,85,1,0,0,4,72,0,1,4,-1,1,Private,0,4,0,College,1,Male,69,0.32558139534883720930,-0.83052347008834228599,0.62500000000000000000,0.43494806056836280181,0.00000000000000000000,-2.0632234558232295,0.44000000000000000000,-0.21323453045794965444,0.50000000000000000000,2.0366824794915590,0.66666666666666666667,1.00112370242933995445,0.30434782608695652174,0.45350492328196685637
2735,32,61,1,1,1,7,80,0,1,0,-1,0,Public,1,4,1,College,0,Female,68,0.72093023255813953488,2.0072584001006489,0.02500000000000000000,-1.6434283879672011,0.50000000000000000000,-0.01979407902453708564,0.60000000000000000000,0.34232934502316568651,0.00000000000000000000,-1.21384258651501877340,0.66666666666666666667,1.00112370242933995445,0.28260869565217391304,0.19646563117216544388
2736,17,89,-1,1,0,8,62,0,1,1,-1,1,Public,1,1,0,High School,0,Male,66,0.37209302325581395349,-0.49666677947787273997,0.72500000000000000000,0.78134413532429011913,0.66666666666666666667,0.66134904657502703628,0.24000000000000000000,-0.90768937480934383063,0.12500000000000000000,-0.40121132001337434141,0.16666666666666666667,-1.90802054414036339721,0.23913043478260869565,-0.31761295304743738111
2856,17,91,-1,0,1,4,54,1,1,3,-1,0,Public,0,4,0,College,0,Female,67,0.37209302325581395349,-0.49666677947787273997,0.77500000000000000000,0.95454217270225377779,0.00000000000000000000,-2.0632234558232295,0.08000000000000000000,-1.4632532502904592,0.37500000000000000000,1.22405121298991452258,0.66666666666666666667,1.00112370242933995445,0.26086956521739130435,-0.06057366093763596862
2857,16,79,1,0,1,7,79,1,1,2,1,1,Public,1,2,0,High School,0,Male,68,0.34883720930232558140,-0.66359512478310751298,0.47500000000000000000,-0.08464605156552817417,0.50000000000000000000,-0.01979407902453708564,0.58000000000000000000,0.27288386058802626889,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.28260869565217391304,0.19646563117216544388
2858,19,74,0,-1,1,6,89,0,0,0,1,0,Public,0,2,0,High School,0,Male,63,0.41860465116279069767,-0.16281008886740319394,0.35000000000000000000,-0.51764114501043732082,0.33333333333333333333,-0.70093720462410120756,0.78000000000000000000,0.96733870493942044508,0.00000000000000000000,-1.21384258651501877340,0.33333333333333333333,-0.93830579528379561332,0.17391304347826086957,-1.0887308293768416
2859,27,74,0,1,1,9,84,-1,1,3,1,0,Private,-1,3,0,College,1,Female,70,0.60465116279069767442,1.1726166735744750,0.35000000000000000000,-0.51764114501043732082,0.83333333333333333333,1.34249217217459115821,0.68000000000000000000,0.62011128276372335699,0.37500000000000000000,1.22405121298991452258,0.50000000000000000000,0.03140895357277217056,0.32608695652173913043,0.71054421539176826886
2917,19,98,-1,1,1,7,67,1,1,1,0,0,Private,-1,4,0,High School,0,Female,70,0.41860465116279069767,-0.16281008886740319394,0.95000000000000000000,1.5607353035251266,0.50000000000000000000,-0.01979407902453708564,0.34000000000000000000,-0.56046195263364674254,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.32608695652173913043,0.71054421539176826886
2978,15,99,0,1,1,6,73,1,1,1,1,1,Public,-1,5,0,Postgraduate,1,Male,72,0.32558139534883720930,-0.83052347008834228599,0.97500000000000000000,1.6473343222141084,0.33333333333333333333,-0.70093720462410120756,0.46000000000000000000,-0.14378904602281023682,0.12500000000000000000,-0.40121132001337434141,0.83333333333333333333,1.9708384512859077,0.36956521739130434783,1.2246227996113711
3038,21,87,-1,1,1,5,78,1,1,1,-1,0,Private,1,2,0,High School,1,Female,69,0.46511627906976744186,0.17104660174306635208,0.67500000000000000000,0.60814609794632646047,0.16666666666666666667,-1.3820803302236653,0.56000000000000000000,0.20343837615288685127,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.30434782608695652174,0.45350492328196685637
3220,24,75,-1,1,1,9,70,1,1,5,1,1,Public,-1,5,0,College,1,Female,71,0.53488372093023255814,0.67183163765877067111,0.37500000000000000000,-0.43104212632145549149,0.83333333333333333333,1.34249217217459115821,0.40000000000000000000,-0.35212549932822848968,0.62500000000000000000,2.8493137459932034,0.83333333333333333333,1.9708384512859077,0.34782608695652173913,0.96758350750156968136
3221,14,96,0,-1,0,9,76,0,1,0,-1,1,Public,0,3,0,High School,0,Male,66,0.30232558139534883721,-0.99745181539357705900,0.90000000000000000000,1.3875372661471629,0.83333333333333333333,1.34249217217459115821,0.52000000000000000000,0.06454740728260801603,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.23913043478260869565,-0.31761295304743738111
3222,25,70,-1,1,0,8,73,1,1,1,-1,-1,Public,-1,2,0,Postgraduate,1,Male,65,0.55813953488372093023,0.83875998296400544412,0.25000000000000000000,-0.86403721976636463814,0.66666666666666666667,0.66134904657502703628,0.46000000000000000000,-0.14378904602281023682,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.21739130434782608696,-0.57465224515723879360
3223,28,68,-1,1,1,8,99,0,1,1,1,0,Public,0,3,0,High School,1,Female,69,0.62790697674418604651,1.3395450188797098,0.20000000000000000000,-1.03723525714432829680,0.66666666666666666667,0.66134904657502703628,0.98000000000000000000,1.6617935492908146,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
3224,24,99,0,-1,1,8,52,-1,1,1,-1,1,Public,-1,2,0,High School,1,Male,69,0.53488372093023255814,0.67183163765877067111,0.97500000000000000000,1.6473343222141084,0.66666666666666666667,0.66134904657502703628,0.04000000000000000000,-1.6021442191607380,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.30434782608695652174,0.45350492328196685637
3281,15,73,0,1,0,7,63,0,1,2,0,0,Public,0,5,0,Postgraduate,0,Male,65,0.32558139534883720930,-0.83052347008834228599,0.32500000000000000000,-0.60424016369941915015,0.50000000000000000000,-0.01979407902453708564,0.26000000000000000000,-0.83824389037420441301,0.25000000000000000000,0.41141994648827009058,0.83333333333333333333,1.9708384512859077,0.21739130434782608696,-0.57465224515723879360
3282,20,66,0,1,1,8,59,-1,1,4,0,0,Public,1,3,0,College,1,Male,66,0.44186046511627906977,0.00411825643783157907,0.15000000000000000000,-1.2104332945222920,0.66666666666666666667,0.66134904657502703628,0.18000000000000000000,-1.1160258281147621,0.50000000000000000000,2.0366824794915590,0.50000000000000000000,0.03140895357277217056,0.23913043478260869565,-0.31761295304743738111
3342,19,68,-1,1,1,8,72,1,1,2,-1,1,Private,0,3,0,College,-1,Male,64,0.41860465116279069767,-0.16281008886740319394,0.20000000000000000000,-1.03723525714432829680,0.66666666666666666667,0.66134904657502703628,0.44000000000000000000,-0.21323453045794965444,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.19565217391304347826,-0.83169153726704020610
3343,14,72,0,1,0,9,53,0,1,4,0,0,Public,-1,3,0,Postgraduate,1,Male,65,0.30232558139534883721,-0.99745181539357705900,0.30000000000000000000,-0.69083918238840097948,0.83333333333333333333,1.34249217217459115821,0.06000000000000000000,-1.5326987347255986,0.50000000000000000000,2.0366824794915590,0.50000000000000000000,0.03140895357277217056,0.21739130434782608696,-0.57465224515723879360
3464,26,90,1,1,1,9,53,0,1,1,-1,0,Private,0,4,0,High School,-1,Male,71,0.58139534883720930233,1.0056883282692402,0.75000000000000000000,0.86794315401327194846,0.83333333333333333333,1.34249217217459115821,0.06000000000000000000,-1.5326987347255986,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.34782608695652173913,0.96758350750156968136
3525,17,97,1,0,1,9,63,0,1,2,-1,0,Public,1,2,0,High School,1,Male,70,0.37209302325581395349,-0.49666677947787273997,0.92500000000000000000,1.4741362848361448,0.83333333333333333333,1.34249217217459115821,0.26000000000000000000,-0.83824389037420441301,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.32608695652173913043,0.71054421539176826886
3586,12,94,1,1,0,5,68,1,1,1,1,0,Public,0,2,0,High School,1,Male,69,0.25581395348837209302,-1.3313085060040466,0.85000000000000000000,1.2143392287691993,0.16666666666666666667,-1.3820803302236653,0.36000000000000000000,-0.49101646819850732492,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.30434782608695652174,0.45350492328196685637
3707,17,67,0,0,1,4,71,0,1,3,0,1,Public,-1,2,0,High School,0,Female,63,0.37209302325581395349,-0.49666677947787273997,0.17500000000000000000,-1.1238342758333101,0.00000000000000000000,-2.0632234558232295,0.42000000000000000000,-0.28268001489308907206,0.37500000000000000000,1.22405121298991452258,0.33333333333333333333,-0.93830579528379561332,0.17391304347826086957,-1.0887308293768416
3768,28,63,0,1,1,6,87,-1,1,0,-1,0,Public,1,2,0,High School,0,Female,66,0.62790697674418604651,1.3395450188797098,0.07500000000000000000,-1.4702303505892374,0.33333333333333333333,-0.70093720462410120756,0.74000000000000000000,0.82844773606914160984,0.00000000000000000000,-1.21384258651501877340,0.33333333333333333333,-0.93830579528379561332,0.23913043478260869565,-0.31761295304743738111
3769,24,76,1,-1,0,7,73,0,1,4,0,0,Public,0,2,0,High School,1,Female,68,0.53488372093023255814,0.67183163765877067111,0.40000000000000000000,-0.34444310763247366216,0.50000000000000000000,-0.01979407902453708564,0.46000000000000000000,-0.14378904602281023682,0.50000000000000000000,2.0366824794915590,0.33333333333333333333,-0.93830579528379561332,0.28260869565217391304,0.19646563117216544388
3770,17,66,1,0,0,6,54,0,1,2,1,-1,Public,1,3,1,High School,1,Female,63,0.37209302325581395349,-0.49666677947787273997,0.15000000000000000000,-1.2104332945222920,0.33333333333333333333,-0.70093720462410120756,0.08000000000000000000,-1.4632532502904592,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.17391304347826086957,-1.0887308293768416
3889,21,87,-1,0,1,6,66,0,1,1,-1,-1,Public,-1,2,0,High School,0,Female,65,0.46511627906976744186,0.17104660174306635208,0.67500000000000000000,0.60814609794632646047,0.33333333333333333333,-0.70093720462410120756,0.32000000000000000000,-0.62990743706878616016,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.21739130434782608696,-0.57465224515723879360
3890,25,76,0,1,0,6,89,1,1,3,-1,0,Public,0,3,0,College,1,Male,70,0.55813953488372093023,0.83875998296400544412,0.40000000000000000000,-0.34444310763247366216,0.33333333333333333333,-0.70093720462410120756,0.78000000000000000000,0.96733870493942044508,0.37500000000000000000,1.22405121298991452258,0.50000000000000000000,0.03140895357277217056,0.32608695652173913043,0.71054421539176826886
3950,12,66,0,1,1,7,99,-1,1,2,0,-1,Public,0,3,0,High School,0,Male,63,0.25581395348837209302,-1.3313085060040466,0.15000000000000000000,-1.2104332945222920,0.50000000000000000000,-0.01979407902453708564,0.98000000000000000000,1.6617935492908146,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.17391304347826086957,-1.0887308293768416
4010,24,69,1,0,0,7,69,0,0,7,1,0,Public,1,3,0,College,1,Female,70,0.53488372093023255814,0.67183163765877067111,0.22500000000000000000,-0.95063623845534646747,0.50000000000000000000,-0.01979407902453708564,0.38000000000000000000,-0.42157098376336790730,0.87500000000000000000,4.4745762789964923,0.50000000000000000000,0.03140895357277217056,0.32608695652173913043,0.71054421539176826886
4011,20,90,0,-1,1,8,97,-1,1,1,0,-1,Private,0,2,0,High School,1,Female,68,0.44186046511627906977,0.00411825643783157907,0.75000000000000000000,0.86794315401327194846,0.66666666666666666667,0.66134904657502703628,0.94000000000000000000,1.5229025804205358,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.28260869565217391304,0.19646563117216544388
4012,12,81,-1,0,1,5,68,1,1,0,-1,1,Private,-1,2,0,High School,1,Male,62,0.25581395348837209302,-1.3313085060040466,0.52500000000000000000,0.08855198581243548449,0.16666666666666666667,-1.3820803302236653,0.36000000000000000000,-0.49101646819850732492,0.00000000000000000000,-1.21384258651501877340,0.33333333333333333333,-0.93830579528379561332,0.15217391304347826087,-1.3457701214866430
4070,26,72,-1,1,0,8,85,0,1,2,-1,0,Public,-1,3,0,High School,1,Male,67,0.58139534883720930233,1.0056883282692402,0.30000000000000000000,-0.69083918238840097948,0.66666666666666666667,0.66134904657502703628,0.70000000000000000000,0.68955676719886277461,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.26086956521739130435,-0.06057366093763596862
4130,30,84,1,0,1,9,94,0,1,1,-1,1,Private,1,2,1,High School,1,Female,72,0.67441860465116279070,1.6734017094901793,0.60000000000000000000,0.34834904187938097248,0.83333333333333333333,1.34249217217459115821,0.88000000000000000000,1.3145661271151175,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.36956521739130434783,1.2246227996113711
4252,21,87,-1,-1,1,6,82,0,1,0,0,1,Public,0,5,0,Postgraduate,1,Female,68,0.46511627906976744186,0.17104660174306635208,0.67500000000000000000,0.60814609794632646047,0.33333333333333333333,-0.70093720462410120756,0.64000000000000000000,0.48122031389344452175,0.00000000000000000000,-1.21384258651501877340,0.83333333333333333333,1.9708384512859077,0.28260869565217391304,0.19646563117216544388
4253,21,91,0,0,0,5,66,-1,1,1,1,0,Public,1,3,0,College,1,Female,69,0.46511627906976744186,0.17104660174306635208,0.77500000000000000000,0.95454217270225377779,0.16666666666666666667,-1.3820803302236653,0.32000000000000000000,-0.62990743706878616016,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
4312,10,70,1,1,1,9,99,0,1,1,0,0,Public,0,4,0,High School,0,Female,65,0.20930232558139534884,-1.6651651966145162,0.25000000000000000000,-0.86403721976636463814,0.83333333333333333333,1.34249217217459115821,0.98000000000000000000,1.6617935492908146,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.21739130434782608696,-0.57465224515723879360
4372,17,85,-1,0,1,7,84,0,1,3,0,0,Public,1,2,0,College,-1,Female,67,0.37209302325581395349,-0.49666677947787273997,0.62500000000000000000,0.43494806056836280181,0.50000000000000000000,-0.01979407902453708564,0.68000000000000000000,0.62011128276372335699,0.37500000000000000000,1.22405121298991452258,0.33333333333333333333,-0.93830579528379561332,0.26086956521739130435,-0.06057366093763596862
4432,7,82,0,1,1,6,99,0,1,2,0,1,Public,-1,2,0,Postgraduate,0,Male,66,0.13953488372093023256,-2.1659502325302205,0.55000000000000000000,0.17515100450141731382,0.33333333333333333333,-0.70093720462410120756,0.98000000000000000000,1.6617935492908146,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.23913043478260869565,-0.31761295304743738111
4554,14,90,0,0,1,7,51,0,1,1,0,0,Public,1,4,1,High School,1,Female,66,0.30232558139534883721,-0.99745181539357705900,0.75000000000000000000,0.86794315401327194846,0.50000000000000000000,-0.01979407902453708564,0.02000000000000000000,-1.6715897035958774,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.23913043478260869565,-0.31761295304743738111
4615,20,60,0,0,1,10,81,0,1,3,-1,0,Public,1,3,0,College,1,Male,65,0.44186046511627906977,0.00411825643783157907,0.00000000000000000000,-1.7300274066561829,1.00000000000000000000,2.0236352977741553,0.62000000000000000000,0.41177482945830510413,0.37500000000000000000,1.22405121298991452258,0.50000000000000000000,0.03140895357277217056,0.21739130434782608696,-0.57465224515723879360
4616,18,88,0,0,0,7,64,-1,1,0,0,-1,Public,1,4,0,College,0,Male,66,0.39534883720930232558,-0.32973843417263796696,0.70000000000000000000,0.69474511663530828980,0.50000000000000000000,-0.01979407902453708564,0.28000000000000000000,-0.76879840593906499540,0.00000000000000000000,-1.21384258651501877340,0.66666666666666666667,1.00112370242933995445,0.23913043478260869565,-0.31761295304743738111
4617,27,99,0,0,1,5,69,0,1,2,0,-1,Public,1,2,0,Postgraduate,0,Male,73,0.60465116279069767442,1.1726166735744750,0.97500000000000000000,1.6473343222141084,0.16666666666666666667,-1.3820803302236653,0.38000000000000000000,-0.42157098376336790730,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.39130434782608695652,1.4816620917211725
4675,25,74,1,0,1,9,80,0,1,4,0,0,Public,1,3,0,College,0,Female,71,0.55813953488372093023,0.83875998296400544412,0.35000000000000000000,-0.51764114501043732082,0.83333333333333333333,1.34249217217459115821,0.60000000000000000000,0.34232934502316568651,0.50000000000000000000,2.0366824794915590,0.50000000000000000000,0.03140895357277217056,0.34782608695652173913,0.96758350750156968136
